PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS
CA2701452,Ground water,124,-121.65968309557374,36.836426527130335,280,243,-0.13214285714285715,0.0,0.0,0.0,0.0,Not At-Risk
CA3601182,Ground water,1,-117.45791844823532,34.547563416663216,300,300,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4900561,Ground water,160,-122.80362881679804,38.43563484350087,350,350,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2210851,Ground water,8,-120.048702805184,37.53575291230194,110,71,-0.35454545454545455,0.0,0.0,0.0,0.0,Not At-Risk
CA5602115,Purchased water,92,-119.17639545017246,34.15625250327105,368,368,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3600009,Ground water,296,-117.1723181642018,34.421723877742004,917,986,0.0752453653217012,0.0,0.0,0.0,0.0,Not At-Risk
CA5601137,Purchased water,27,-119.4340790246156,34.38319693487625,25,25,0.0,1.0,0.0,1.0,5.0,At-Risk
CA5601119,Purchased water,95,-119.2191373517043,34.44446128233144,274,323,0.17883211678832117,0.0,0.0,0.0,4.0,Not At-Risk
CA1700657,Ground water,25,-122.72845409432004,39.00790643059181,25,25,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA0210002,Ground water,863,-120.07198405176425,38.69258836688277,101,7851,76.73267326732673,0.0,0.0,0.0,0.0,Not At-Risk
CA3301877,Ground water,18,-117.59776003744716,33.91531399028363,50,50,0.0,0.0,0.0,0.0,1.0,Failing
CA1700561,Ground water,41,-123.006786889178,39.16751698459437,70,80,0.14285714285714285,0.0,0.0,0.0,0.0,Not At-Risk
CA4900669,Ground water,25,-122.76832673231785,38.347907717983546,70,82,0.17142857142857143,0.0,0.0,0.0,0.0,Not At-Risk
CA5400728,Ground water,99,-118.61866467894784,36.136700216579946,30,94,2.1333333333333333,0.0,0.0,0.0,1.0,Not At-Risk
CA3310022,Ground water,14314,-116.91136822443764,33.739192349500094,50001,52913,0.05823883522329554,0.0,0.0,0.0,0.0,Not At-Risk
CA3310052,Ground water,307,-116.61244742403922,33.6000080147387,402,709,0.763681592039801,0.0,0.0,0.0,0.0,Not At-Risk
CA5610010,Ground water,518,-119.15841504552805,34.24054560026066,2000,1716,-0.142,0.0,0.0,0.0,0.0,At-Risk
CA5610040,Purchased water,20211,-118.93141130068952,34.18772615100463,61206,69828,0.14086854229977452,0.0,0.0,0.0,0.0,Not At-Risk
CA5610081,Purchased water,621,-119.06526628859356,34.25085994853108,1800,2049,0.13833333333333334,0.0,0.0,0.0,0.0,Not At-Risk
CA5710006,Ground water,16767,-121.76494239590625,38.67642738041905,56464,60978,0.07994474355341456,0.0,0.0,0.0,0.0,Not At-Risk
CA1000345,Surface water,46,-120.66067815999374,36.83408755072224,146,146,0.0,20.0,4.0,24.0,2.0,Failing
CA1400099,Ground water,24,-118.059035790327,36.58039870967172,53,53,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910067,Surface water,725246,-118.40729850416304,34.11508605494438,3987622,4041284,0.013457143129413972,0.0,1.0,1.0,0.0,Not Assessed
CA1400155,Ground water,12,-118.55765197538724,37.43715508939108,49,32,-0.3469387755102041,0.0,0.0,0.0,1.0,At-Risk
CA1900555,Surface water,19,-118.45436985242732,34.585416373213334,20,20,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1900542,Surface water,16,-118.44909833364136,34.592318129646365,32,41,0.28125,0.0,0.0,0.0,0.0,At-Risk
CA4300521,Purchased water,43,-121.93670116176352,37.21779876204295,145,142,-0.020689655172413793,0.0,0.0,0.0,0.0,Not At-Risk
CA1300009,Ground water,124,-114.63491445078289,32.740068496264314,660,660,0.0,0.0,0.0,0.0,5.0,Failing
CA5100107,Ground water,94,-121.7036276834056,38.87013810573284,350,339,-0.03142857142857143,17.0,0.0,17.0,2.0,Failing
CA5710009,Ground water,686,-121.77641890051744,38.534049576764026,40185,48828,0.2150802538260545,0.0,0.0,0.0,0.0,Not Assessed
CA3301502,Ground water,19,-116.58731925831351,33.5753546558765,30,30,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3301294,Ground water,49,-117.49568396067262,33.75512190596432,950,653,-0.3126315789473684,0.0,0.0,0.0,0.0,Not At-Risk
CA1502670,Ground water,72,-118.61984585991335,35.12022588879255,240,240,0.0,0.0,0.0,0.0,3.0,At-Risk
CA4900570,Ground water,113,-122.9659062161464,38.78155414577476,340,250,-0.2647058823529412,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1910159,Ground water,1184,-118.17954179232098,33.96330783323874,14000,14000,0.0,0.0,0.0,0.0,1.0,At-Risk
CA1200729,Surface water,167,-123.53594676899608,41.30175863729879,430,636,0.4790697674418605,1.0,0.0,1.0,0.0,At-Risk
CA1010035,Ground water,312,-119.59288936762208,36.6588290107927,1500,1500,0.0,0.0,0.0,0.0,0.0,Failing
CA1900055,Ground water,20,-118.0305526601678,34.50405779359192,40,40,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1500393,Ground water,85,-118.26978379641598,35.66379556605487,238,238,0.0,34.0,0.0,34.0,1.0,Failing
CA4700513,Ground water,147,-122.55924549809744,41.90668917082669,280,280,0.0,0.0,3.0,3.0,0.0,At-Risk
CA1610004,Ground water,3442,-119.56927770880796,36.09461380352982,24813,21835,-0.12001773264014831,0.0,0.0,0.0,0.0,At-Risk
CA5200546,Ground water,24,-122.22105588616988,40.18673972555256,70,140,1.0,0.0,0.0,0.0,0.0,At-Risk
CA5400816,Ground water,66,-119.26518460917292,36.322738966165055,155,155,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA3900586,Ground water,22,-121.26225149556204,38.20529487566068,50,50,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1910018,Purchased water,1826,-118.12375342613748,33.892899756045665,5967,5967,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2300731,Ground water,50,-123.15990664536116,39.13347981873208,200,200,0.0,0.0,0.0,0.0,1.0,At-Risk
CA2000511,Ground water,20,-120.29369938426662,37.08957264077067,45,45,0.0,0.0,0.0,0.0,0.0,At-Risk
CA2710016,Ground water,705,-121.15037591589928,36.17756839720138,2303,2327,0.010421189752496743,0.0,0.0,0.0,2.0,Not At-Risk
CA4910011,Ground water,2953,-122.8276996710623,38.39995403032719,7507,7786,0.037165312375116555,0.0,0.0,0.0,0.0,Potentially At-Risk
CA0410001,Ground water,715,-121.7678276453785,39.36908047453736,1805,1805,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2801020,Ground water,11,-122.2958868847267,38.31120701950552,30,30,0.0,0.0,0.0,0.0,6.0,Potentially At-Risk
CA5010021,Ground water,1674,-120.79894968327868,37.52488238020108,3225,5189,0.6089922480620155,0.0,0.0,0.0,0.0,Not At-Risk
CA5410801,Ground water,99,-118.98423325758958,36.03849504349847,1734,1327,-0.23471741637831603,0.0,0.0,0.0,1.0,At-Risk
CA3610008,Ground water,6150,-116.82734256086256,34.25328161350725,12411,12537,0.01015228426395939,0.0,0.0,0.0,0.0,Not At-Risk
CA4500012,Ground water,27,-122.31246276136687,40.55721578702718,92,89,-0.03260869565217391,0.0,0.0,0.0,1.0,Not At-Risk
CA3600152,Ground water,95,-117.26137346291186,34.05187008139953,10500,8500,-0.19047619047619047,0.0,0.0,0.0,1.0,Not At-Risk
CA3600071,Ground water,29,-117.63971162071248,34.60773817291388,63,63,0.0,0.0,0.0,0.0,4.0,Failing
CA4300551,Ground water,79,-121.9438885389266,37.224396192455885,220,220,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA5110007,Ground water,1080,-121.75101144121427,39.16334815467793,2904,2904,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2010001,Ground water,4053,-120.24969752047006,37.11836702642065,13018,13374,0.027346750652942082,0.0,0.0,0.0,0.0,Not At-Risk
CA2700731,Ground water,27,-121.6582638548154,36.54362450060819,62,62,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3601045,Ground water,98,-117.1652603864582,34.47359352432289,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3301512,Ground water,82,-116.45324726784672,33.590538099878835,160,160,0.0,0.0,0.0,0.0,0.0,At-Risk
CA4900580,Ground water,55,-122.64869865912688,38.37068936723215,130,181,0.3923076923076923,0.0,0.0,0.0,0.0,Not At-Risk
CA1510012,Ground water,3151,-118.91679045778544,35.24864941827539,19057,19057,0.0,5.0,0.0,5.0,0.0,Failing
CA1500543,Ground water,16,-119.1821671217305,35.36704934615673,42,60,0.42857142857142855,0.0,0.0,0.0,0.0,At-Risk
CA3600070,Ground water,50,-116.95149247995754,34.44381055295406,1000,662,-0.338,0.0,0.0,0.0,1.0,Not At-Risk
CA2000551,Ground water,83,-119.52146203469158,37.29403905637585,200,200,0.0,31.0,0.0,31.0,1.0,Failing
CA2000865,Ground water,25,-119.5730455529012,37.25374777190041,75,75,0.0,0.0,0.0,0.0,0.0,Failing
CA2000849,Ground water,38,-119.72001521175316,37.35633446955211,150,150,0.0,0.0,0.0,0.0,0.0,At-Risk
CA2000552,Ground water,66,-119.57272429617366,37.27312789583551,150,150,0.0,9.0,0.0,9.0,1.0,Failing
CA2000851,Ground water,27,-119.71963484536316,37.219757848425736,150,150,0.0,0.0,0.0,0.0,0.0,Failing
CA2000690,Ground water,127,-119.67910243365436,37.19478777911139,375,375,0.0,0.0,0.0,0.0,0.0,Failing
CA2000757,Ground water,85,-119.68775520594754,37.2488573074041,300,300,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2000561,Ground water,75,-119.50896664107816,37.228844156571306,264,264,0.0,8.0,0.0,8.0,2.0,Failing
CA2000737,Ground water,34,-119.63796143016236,37.31284310965552,100,100,0.0,21.0,0.0,21.0,1.0,Failing
CA2000557,Ground water,26,-119.7164270241981,37.350339992844376,100,100,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2000293,Ground water,90,-119.69167376691382,37.36327092006197,300,300,0.0,5.0,0.0,5.0,1.0,At-Risk
CA1700518,Ground water,238,-123.58578757800524,39.51363156939027,679,588,-0.13402061855670103,0.0,0.0,0.0,2.0,Not At-Risk
CA1710012,Ground water,1004,-122.72258146471592,38.8335920464296,1403,3308,1.3578047042052743,0.0,0.0,0.0,0.0,Not At-Risk
CA3200155,Ground water,17,-121.03332987817755,40.01963983556849,25,25,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3200078,Ground water,23,-121.08201536684206,40.015986506109805,32,32,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4700686,Surface water,31,-122.2996887767944,41.28028924359489,55,55,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA4500014,Surface water,66,-122.39013374001192,40.875403790544055,225,264,0.17333333333333334,0.0,0.0,0.0,0.0,At-Risk
CA3900907,Ground water,116,-121.23448036267892,38.009375258861446,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1710004,Surface water,2278,-122.92158909391988,39.04557477007369,4699,4762,0.013407107895296871,0.0,0.0,0.0,0.0,Not At-Risk
CA4900799,Ground water,122,-122.7105505864941,38.403843313404224,200,200,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3610017,Surface water,224,-114.41390898072804,34.48289113030015,361,361,0.0,0.0,0.0,0.0,0.0,Failing
CA4110017,Purchased water,4181,-122.1763964182192,37.46088975392932,14139,14348,0.014781809180281491,0.0,0.0,0.0,0.0,Not At-Risk
CA1910244,Ground water,499,-118.40657892135016,34.618384983151934,1000,1190,0.19,0.0,0.0,0.0,0.0,Not At-Risk
CA4710003,Surface water,362,-122.84109691609083,41.60841673563326,675,675,0.0,0.0,0.0,0.0,2.0,Potentially At-Risk
CA4400755,Ground water,78,-121.8379884166662,36.9089715696191,400,400,0.0,0.0,0.0,0.0,0.0,At-Risk
CA5403023,Ground water,99,-119.44657125262098,36.51184581677787,400,454,0.135,0.0,0.0,0.0,0.0,Not At-Risk
CA2410003,Ground water,1913,-120.99453653961378,37.25456264473288,5546,5855,0.05571583122971511,0.0,0.0,0.0,1.0,Potentially At-Risk
CA5000316,Ground water,14,-120.84842595656995,37.50281128700311,42,45,0.07142857142857142,3.0,0.0,3.0,2.0,Failing
CA3310080,Ground water,287,-116.67691057585763,33.6648345797766,825,600,-0.2727272727272727,0.0,0.0,0.0,0.0,Not At-Risk
CA4500082,Ground water,29,-122.35924662773078,40.48865941737681,50,50,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4400618,Ground water,76,-121.99567302579555,37.14251711732241,240,240,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4400558,Ground water,135,-121.84386283770029,36.91753053896252,350,350,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1500591,Ground water,15,-117.81467377078036,35.693982735981834,38,47,0.23684210526315788,0.0,0.0,0.0,0.0,Not At-Risk
CA1502619,Ground water,13,-117.8008227388484,35.62839653068912,26,26,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4110013,Purchased water,23107,-122.47590442875078,37.68522979010458,102593,106280,0.035938124433440875,0.0,0.0,0.0,0.0,Not Assessed
CA3700422,Ground water,28,-116.41976965813222,32.86735935564094,100,100,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1500344,Ground water,15,-119.10840721811448,35.266366426379186,32,32,0.0,10.0,0.0,10.0,6.0,Failing
CA3500836,Ground water,176,-121.5584103828806,36.90176022513756,249,49,-0.8032128514056225,0.0,0.0,0.0,1.0,Potentially At-Risk
CA3010041,Surface water,5443,-118.07184312900736,33.754084801807046,24157,24204,0.001945605828538312,0.0,0.0,0.0,2.0,Not At-Risk
CA2210002,Ground water,314,-119.73669301727266,37.46580594908242,790,798,0.010126582278481013,0.0,0.0,0.0,0.0,Not At-Risk
CA3400296,Ground water,164,-121.4330577397213,38.51332844972632,350,350,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3400137,Ground water,19,-121.5660921519818,38.33259371224341,33,33,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3400103,Ground water,37,-121.57956881841147,38.12864568150129,100,100,0.0,2.0,0.0,2.0,0.0,Not At-Risk
CA4400598,Ground water,77,-121.9001493834006,37.00757289404888,172,200,0.16279069767441862,0.0,0.0,0.0,0.0,Not At-Risk
CA3310044,Ground water,6337,-117.4083263819454,34.0011152507204,32000,36827,0.15084375,0.0,0.0,0.0,0.0,At-Risk
CA3400150,Ground water,22,-121.51964389003444,38.370111193660456,30,30,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1510045,Ground water,2921,-118.49423377498086,35.14725070542302,8787,9640,0.0970752247638557,0.0,0.0,0.0,1.0,Not At-Risk
CA1910161,Purchased water,4496,-118.15783514978412,33.94697155107352,24791,24171,-0.025009075874309224,0.0,0.0,0.0,0.0,Not At-Risk
CA1910211,Purchased water,16588,-118.10744613981122,33.916386155956324,72884,72964,0.0010976345974425114,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1910241,Purchased water,708,-118.1843384593807,34.21444032617979,2500,2336,-0.0656,0.0,0.0,0.0,0.0,Not At-Risk
CA1910021,Purchased water,6976,-118.22896691994616,33.90482022261288,24698,23802,-0.03627824115312981,0.0,0.0,0.0,2.0,Not At-Risk
CA4000815,Ground water,33,-120.51320003561187,35.16772257106947,100,108,0.08,0.0,0.0,0.0,0.0,Failing
CA4000805,Ground water,37,-120.5921546850099,35.0515491186492,30,30,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5500080,Surface water,106,-120.22813934730108,38.05419379385022,200,202,0.01,0.0,0.0,0.0,0.0,Not At-Risk
CA5000060,Ground water,73,-120.8675062252168,37.81846604191426,220,220,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1310001,Surface water,5817,-115.53225724874676,32.98193159035597,26273,27337,0.040497849503292355,0.0,0.0,0.0,0.0,At-Risk
CA5410024,Ground water,524,-119.10171828418764,35.80263604894298,3400,1617,-0.5244117647058824,4.0,0.0,4.0,3.0,Failing
CA4910012,Ground water,4336,-122.45674343242568,38.29047318911047,10807,11923,0.10326640140649579,0.0,0.0,0.0,4.0,Not At-Risk
CA3900661,Ground water,99,-121.22381560886136,37.91513032402402,275,275,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3900964,Ground water,162,-121.26877134933768,37.98165481073534,300,300,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3900568,Ground water,72,-121.24664226153207,37.99470375403424,180,180,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3900596,Ground water,82,-121.25772797246664,38.09011016290314,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0610004,Ground water,1481,-122.14710480122758,39.15456350788034,5250,5255,0.0009523809523809524,0.0,0.0,0.0,0.0,Not At-Risk
CA4010008,Purchased water,4975,-120.65009624890672,35.14875011427181,7785,8180,0.05073859987154785,0.0,0.0,0.0,0.0,Not At-Risk
CA5304102,Surface water,193,-123.52311187334128,40.876219709481,200,301,0.505,0.0,1.0,1.0,0.0,Not At-Risk
CA3510004,Ground water,968,-121.6225550422117,36.87087443255009,2700,2988,0.10666666666666667,0.0,0.0,0.0,0.0,Not At-Risk
CA1900636,Ground water,76,-118.09317216410892,34.68509588627751,215,215,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4710007,Surface water,536,-122.47220776151744,41.71650543808602,1495,1495,0.0,0.0,1.0,1.0,0.0,Not At-Risk
CA5602130,Purchased water,34,-118.99587793254344,34.312955549327405,100,100,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2000573,Ground water,21,-119.69434845393091,37.23006532145384,40,40,0.0,0.0,0.0,0.0,0.0,Failing
CA3301011,Ground water,50,-116.74513064574064,33.77798468778865,50,134,1.68,0.0,0.0,0.0,13.0,Not At-Risk
CA3610012,Purchased water,21739,-117.68078252722196,34.00194947085528,18907,78463,3.149944465012958,0.0,0.0,0.0,0.0,At-Risk
CA1910156,Purchased water,10913,-118.40022850377515,34.0789938963028,43628,45007,0.031608141560465756,0.0,0.0,0.0,0.0,Not At-Risk
CA1000005,Purchased water,67,-119.24907613735516,37.2046333845728,124,72,-0.41935483870967744,8.0,0.0,8.0,0.0,Not At-Risk
CA2900529,Ground water,27,-121.1058310229802,39.36634022648092,60,60,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1510703,Ground water,1380,-117.68811587449632,35.68629994289565,5000,5000,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0410004,Ground water,2264,-121.6970651176042,39.3622400966765,6403,7246,0.1316570357644854,0.0,0.0,0.0,0.0,Not At-Risk
CA1500584,Ground water,32,-119.1854989020407,35.37800435474704,90,90,0.0,0.0,0.0,0.0,2.0,Failing
CA3400335,Ground water,115,-121.42462700512264,38.48003539400042,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4200560,Ground water,76,-120.29403243123748,34.86554305765047,200,133,-0.335,0.0,0.0,0.0,0.0,Not At-Risk
CA3700041,Ground water,58,-116.69129245077072,32.622292894011274,150,150,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1610003,Ground water,17879,-119.649081181869,36.32522902659391,59338,17626,-0.702955947285045,3.0,0.0,3.0,0.0,Failing
CA3110008,Surface water,46193,-121.30597124090744,38.76662575940521,122946,131057,0.0659720527711353,0.0,0.0,0.0,1.0,Not Assessed
CA1000056,Ground water,120,-119.43107410160218,37.07990035862791,145,240,0.6551724137931034,0.0,0.0,0.0,1.0,Not At-Risk
CA4400660,Ground water,11,-121.81221384277843,36.89110420007213,200,200,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4400611,Ground water,38,-121.96390082953786,37.071130365743365,53,125,1.3584905660377358,0.0,0.0,0.0,0.0,Not At-Risk
CA4400613,Ground water,24,-121.80648327148016,37.00770946043646,60,70,0.16666666666666666,0.0,0.0,0.0,1.0,At-Risk
CA2910006,Surface water,4931,-121.03827208224617,39.14658000912785,11778,14004,0.1889964340295466,0.0,0.0,0.0,0.0,Not At-Risk
CA2910014,Surface water,2441,-121.06001664768058,39.03778695093587,5554,6932,0.2481094706517825,0.0,0.0,0.0,0.0,Not At-Risk
CA2910023,Surface water,3216,-121.19947437147586,39.229922113506895,7090,9133,0.28815232722143863,0.0,0.0,0.0,0.0,Not At-Risk
CA3110026,Surface water,2366,-121.10300515540898,38.935592968412834,6410,6719,0.048205928237129485,0.0,0.0,0.0,0.0,Not At-Risk
CA5200657,Ground water,17,-122.1083956633657,40.06800202342899,45,45,0.0,0.0,0.0,0.0,1.0,At-Risk
CA3301717,Ground water,37,-116.12783577329928,33.64153182972936,135,135,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA0300016,Ground water,80,-120.6301301493354,38.44342918414998,160,160,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5400647,Ground water,32,-119.086321766497,36.32423034704348,95,95,0.0,1.0,0.0,1.0,0.0,At-Risk
CA5800823,Ground water,35,-121.21486167092957,39.3814248851326,100,100,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA2300646,Ground water,60,-123.81187384032168,39.40450018753501,80,80,0.0,0.0,0.0,0.0,0.0,At-Risk
CA5410039,Ground water,187,-119.13202627127224,36.1437284765165,617,617,0.0,0.0,0.0,0.0,5.0,Failing
CA4910025,Ground water,309,-122.54995864603302,38.41199408736357,1016,1000,-0.015748031496062992,0.0,0.0,0.0,0.0,Not At-Risk
CA4910022,Ground water,241,-122.66914792502718,38.331354350202886,693,795,0.1471861471861472,0.0,0.0,0.0,0.0,Not At-Risk
CA4910003,Purchased water,520,-122.66380503503996,38.31088986034566,1200,1712,0.4266666666666667,0.0,0.0,0.0,1.0,Not At-Risk
CA2702148,Ground water,36,-121.63987097736155,36.41001297120857,52,101,0.9423076923076923,0.0,0.0,0.0,0.0,Not At-Risk
CA2300743,Ground water,86,-123.79780662678073,39.42759852204232,280,560,1.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4301004,Ground water,13,-121.60853021019317,37.043111845583375,35,43,0.22857142857142856,0.0,0.0,0.0,0.0,Not At-Risk
CA5403110,Ground water,16,-118.88242854762323,36.07503029349142,39,43,0.10256410256410256,17.0,0.0,17.0,7.0,At-Risk
CA5401026,Ground water,25,-118.91029695412074,36.41395949287727,67,67,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2701800,Ground water,46,-121.67265827104096,36.425366483607554,85,129,0.5176470588235295,0.0,0.0,0.0,0.0,Not At-Risk
CA4300522,Surface water,56,-122.00992697171624,37.19736063545264,125,156,0.248,0.0,0.0,0.0,0.0,Not At-Risk
CA4900605,Ground water,22,-122.7171181131752,38.512364896348274,60,61,0.016666666666666666,0.0,0.0,0.0,0.0,At-Risk
CA3610117,Ground water,467,-117.4089702101622,34.23425613675659,1500,1633,0.08866666666666667,2.0,0.0,2.0,3.0,Failing
CA2300514,Ground water,99,-123.7166606619239,39.12973669213865,380,380,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5810005,Surface water,43,-121.30004379725102,39.21124093113725,115,122,0.06086956521739131,0.0,0.0,0.0,0.0,Not At-Risk
CA2910004,Surface water,6068,-121.04923721542868,39.24020942971252,12939,17233,0.33186490455212925,0.0,0.0,0.0,0.0,Not At-Risk
CA1910066,Ground water,211,-118.16847370756312,34.76020522330672,280,325,0.16071428571428573,0.0,0.0,0.0,2.0,Potentially At-Risk
CA0300024,Ground water,22,-120.6468497244661,38.40707564269122,25,25,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3010053,Purchased water,54117,-118.0020457428247,33.69535143827726,201000,201000,0.0,0.0,0.0,0.0,0.0,Not Assessed
