k,max_intra_cluster_distance_km
1356,151.74431456728655
1357,151.74431456728655
1358,151.74431456728655
1359,151.74431456728655
1360,151.74431456728655
1361,151.74431456728655
1362,151.74431456728655
1363,151.74431456728655
1364,151.74431456728655
1365,151.74431456728655
1366,151.74431456728655
1367,151.74431456728655
1368,151.74431456728655
1369,151.74431456728655
1370,151.74431456728655
1371,151.74431456728655
1372,151.74431456728655
1373,151.74431456728655
1374,151.74431456728655
1375,151.74431456728655
1376,151.74431456728655
1377,151.74431456728655
1378,151.74431456728655
1379,151.74431456728655
1380,151.74431456728655
1381,151.74431456728655
1382,151.74431456728655
1383,151.74431456728655
1384,151.74431456728655
1385,151.74431456728655
1386,151.74431456728655
1387,151.74431456728655
1388,151.74431456728655
1389,151.74431456728655
1390,151.74431456728655
1391,151.74431456728655
1392,151.74431456728655
1393,151.74431456728655
1394,151.74431456728655
1395,151.74431456728655
1396,151.74431456728655
1397,151.74431456728655
1398,151.74431456728655
1399,151.74431456728655
1400,151.74431456728655
1401,151.74431456728655
1402,151.74431456728655
1403,151.74431456728655
1404,151.74431456728655
1405,151.74431456728655
1406,151.74431456728655
1407,151.74431456728655
1408,151.74431456728655
1409,151.74431456728655
1410,78.40355992890086
1411,78.40355992890086
1412,78.40355992890086
1413,78.40355992890086
1414,78.40355992890086
1415,78.40355992890086
1416,78.40355992890086
1417,78.40355992890086
1418,78.40355992890086
1419,78.40355992890086
1420,78.40355992890086
1421,78.40355992890086
1422,78.40355992890086
1423,78.40355992890086
1424,78.40355992890086
1425,78.40355992890086
1426,78.40355992890086
1427,78.40355992890086
1428,78.40355992890086
1429,78.40355992890086
1430,78.40355992890086
1431,78.40355992890086
1432,78.40355992890086
1433,78.40355992890086
1434,78.40355992890086
1435,78.40355992890086
1436,78.40355992890086
1437,78.40355992890086
1438,78.40355992890086
1439,78.40355992890086
1440,78.40355992890086
1441,78.40355992890086
1442,78.40355992890086
1443,78.40355992890086
1444,78.40355992890086
1445,78.40355992890086
1446,78.40355992890086
1447,78.40355992890086
1448,78.40355992890086
1449,78.40355992890086
1450,78.40355992890086
1451,78.40355992890086
1452,78.40355992890086
1453,78.40355992890086
1454,78.40355992890086
1455,78.40355992890086
1456,78.40355992890086
1457,78.40355992890086
1458,78.40355992890086
1459,78.40355992890086
1460,78.40355992890086
1461,78.40355992890086
1462,78.40355992890086
1463,78.40355992890086
1464,78.40355992890086
1465,78.40355992890086
1466,78.40355992890086
1467,78.40355992890086
1468,78.40355992890086
1469,78.40355992890086
1470,78.40355992890086
1471,78.40355992890086
1472,78.40355992890086
1473,78.40355992890086
1474,78.40355992890086
1475,78.40355992890086
1476,78.40355992890086
1477,78.40355992890086
1478,78.40355992890086
1479,78.40355992890086
1480,78.40355992890086
1481,78.40355992890086
1482,78.40355992890086
1483,78.40355992890086
1484,78.40355992890086
1485,78.40355992890086
1486,78.40355992890086
1487,78.40355992890086
1488,78.40355992890086
1489,78.40355992890086
1490,78.40355992890086
1491,78.40355992890086
1492,78.40355992890086
1493,78.40355992890086
1494,78.40355992890086
1495,78.40355992890086
1496,78.40355992890086
1497,78.40355992890086
1498,78.40355992890086
1499,78.40355992890086
1500,78.40355992890086
1501,78.40355992890086
1502,78.40355992890086
1503,78.40355992890086
1504,78.40355992890086
1505,78.40355992890086
1506,78.40355992890086
1507,78.40355992890086
1508,78.40355992890086
1509,78.40355992890086
1510,78.40355992890086
1511,78.40355992890086
1512,78.40355992890086
1513,78.40355992890086
1514,78.40355992890086
1515,78.40355992890086
1516,78.40355992890086
1517,78.40355992890086
1518,78.40355992890086
1519,78.40355992890086
1520,78.40355992890086
1521,78.40355992890086
1522,78.40355992890086
1523,78.40355992890086
1524,78.40355992890086
1525,78.40355992890086
1526,78.40355992890086
1527,78.40355992890086
1528,78.40355992890086
1529,78.40355992890086
1530,78.40355992890086
1531,78.40355992890086
1532,78.40355992890086
1533,78.40355992890086
1534,78.40355992890086
1535,78.40355992890086
1536,78.40355992890086
1537,78.40355992890086
1538,78.40355992890086
1539,78.40355992890086
1540,78.40355992890086
1541,78.40355992890086
1542,78.40355992890086
1543,78.40355992890086
1544,78.40355992890086
1545,78.40355992890086
1546,78.40355992890086
1547,78.40355992890086
1548,78.40355992890086
1549,78.40355992890086
1550,78.40355992890086
1551,78.40355992890086
1552,78.40355992890086
1553,78.40355992890086
1554,78.40355992890086
1555,78.40355992890086
1556,78.40355992890086
1557,78.40355992890086
1558,78.40355992890086
1559,78.40355992890086
1560,78.40355992890086
1561,78.40355992890086
1562,78.40355992890086
1563,78.40355992890086
1564,78.40355992890086
1565,78.40355992890086
1566,78.40355992890086
1567,78.40355992890086
1568,78.40355992890086
1569,78.40355992890086
1570,78.40355992890086
1571,78.40355992890086
1572,78.40355992890086
1573,78.40355992890086
1574,78.40355992890086
1575,78.40355992890086
1576,78.40355992890086
1577,78.40355992890086
1578,78.40355992890086
1579,78.40355992890086
1580,78.40355992890086
1581,78.40355992890086
1582,78.40355992890086
1583,78.40355992890086
1584,78.40355992890086
1585,78.40355992890086
1586,78.40355992890086
1587,78.40355992890086
1588,78.40355992890086
1589,78.40355992890086
1590,78.40355992890086
1591,78.40355992890086
1592,78.40355992890086
1593,48.913338924415356
1594,48.913338924415356
1595,48.913338924415356
1596,48.913338924415356
1597,48.913338924415356
1598,48.913338924415356
1599,48.913338924415356
1600,48.913338924415356
1601,48.913338924415356
1602,48.913338924415356
1603,48.913338924415356
1604,48.913338924415356
1605,48.913338924415356
1606,48.913338924415356
1607,48.913338924415356
1608,48.913338924415356
1609,48.913338924415356
1610,48.913338924415356
1611,48.913338924415356
1612,48.913338924415356
1613,48.913338924415356
1614,48.913338924415356
1615,48.913338924415356
1616,48.913338924415356
1617,48.913338924415356
1618,48.913338924415356
1619,48.913338924415356
1620,48.913338924415356
1621,48.913338924415356
1622,48.913338924415356
1623,48.913338924415356
1624,48.913338924415356
1625,48.913338924415356
1626,48.913338924415356
1627,48.913338924415356
1628,48.913338924415356
1629,48.913338924415356
1630,48.913338924415356
1631,48.913338924415356
1632,48.913338924415356
1633,48.913338924415356
1634,48.913338924415356
1635,48.913338924415356
1636,48.913338924415356
1637,48.913338924415356
1638,48.913338924415356
1639,48.913338924415356
1640,48.913338924415356
1641,48.913338924415356
1642,48.913338924415356
1643,48.913338924415356
1644,48.913338924415356
1645,48.913338924415356
1646,48.913338924415356
1647,48.913338924415356
1648,48.913338924415356
1649,48.913338924415356
1650,48.913338924415356
1651,48.913338924415356
1652,48.913338924415356
1653,48.913338924415356
1654,48.913338924415356
1655,48.913338924415356
1656,48.913338924415356
1657,48.913338924415356
1658,48.913338924415356
1659,48.913338924415356
1660,48.913338924415356
1661,48.913338924415356
1662,48.913338924415356
1663,48.913338924415356
1664,48.913338924415356
1665,48.913338924415356
1666,48.913338924415356
1667,48.913338924415356
1668,48.913338924415356
1669,48.913338924415356
1670,48.913338924415356
1671,48.913338924415356
1672,48.913338924415356
1673,48.913338924415356
1674,48.913338924415356
1675,48.913338924415356
1676,48.913338924415356
1677,48.394880353674445
1678,48.394880353674445
1679,48.394880353674445
1680,48.394880353674445
1681,48.394880353674445
1682,48.394880353674445
1683,48.394880353674445
1684,48.394880353674445
1685,48.394880353674445
1686,48.394880353674445
1687,48.394880353674445
1688,48.394880353674445
1689,48.394880353674445
1690,48.394880353674445
1691,48.394880353674445
1692,48.394880353674445
1693,48.394880353674445
1694,48.394880353674445
1695,48.394880353674445
1696,48.394880353674445
1697,48.394880353674445
1698,48.394880353674445
1699,48.394880353674445
1700,48.394880353674445
1701,48.394880353674445
1702,48.394880353674445
1703,48.394880353674445
1704,48.394880353674445
1705,48.394880353674445
1706,48.394880353674445
1707,48.394880353674445
1708,48.394880353674445
1709,48.394880353674445
1710,48.394880353674445
1711,48.394880353674445
1712,48.394880353674445
1713,48.394880353674445
1714,48.394880353674445
1715,48.394880353674445
1716,48.394880353674445
1717,48.394880353674445
1718,48.394880353674445
1719,48.394880353674445
1720,48.394880353674445
1721,48.394880353674445
1722,48.394880353674445
1723,48.394880353674445
1724,48.394880353674445
1725,48.394880353674445
1726,48.394880353674445
1727,48.394880353674445
1728,48.394880353674445
1729,48.394880353674445
1730,48.394880353674445
1731,48.394880353674445
1732,48.394880353674445
1733,48.394880353674445
1734,48.394880353674445
1735,48.394880353674445
1736,48.394880353674445
1737,48.394880353674445
1738,48.394880353674445
1739,48.394880353674445
1740,48.394880353674445
1741,48.394880353674445
1742,48.394880353674445
1743,48.394880353674445
1744,48.394880353674445
1745,48.394880353674445
1746,48.394880353674445
1747,48.394880353674445
1748,48.394880353674445
1749,48.394880353674445
1750,48.394880353674445
1751,48.394880353674445
1752,48.394880353674445
1753,48.394880353674445
1754,48.394880353674445
1755,48.394880353674445
1756,48.394880353674445
1757,48.394880353674445
1758,48.394880353674445
1759,48.394880353674445
1760,48.394880353674445
1761,48.394880353674445
1762,48.394880353674445
1763,48.394880353674445
1764,48.394880353674445
1765,48.394880353674445
1766,48.394880353674445
1767,48.394880353674445
1768,48.394880353674445
1769,48.394880353674445
1770,48.394880353674445
1771,48.394880353674445
1772,48.394880353674445
1773,48.394880353674445
1774,48.394880353674445
1775,48.394880353674445
1776,48.394880353674445
1777,48.394880353674445
1778,48.394880353674445
1779,48.394880353674445
1780,48.394880353674445
1781,48.394880353674445
1782,48.394880353674445
1783,48.394880353674445
1784,48.394880353674445
1785,48.394880353674445
1786,48.394880353674445
1787,48.394880353674445
1788,48.394880353674445
1789,48.394880353674445
1790,48.394880353674445
1791,48.394880353674445
1792,48.394880353674445
1793,48.394880353674445
1794,48.394880353674445
1795,48.394880353674445
1796,48.394880353674445
1797,48.394880353674445
1798,48.394880353674445
1799,48.394880353674445
1800,48.394880353674445
1801,48.394880353674445
1802,48.394880353674445
1803,48.394880353674445
1804,48.394880353674445
1805,48.394880353674445
1806,48.394880353674445
1807,48.394880353674445
1808,48.394880353674445
1809,48.394880353674445
1810,48.394880353674445
1811,48.394880353674445
1812,48.394880353674445
1813,48.394880353674445
1814,48.394880353674445
1815,48.394880353674445
1816,48.394880353674445
1817,48.394880353674445
1818,48.394880353674445
1819,48.394880353674445
1820,48.394880353674445
1821,48.394880353674445
1822,48.394880353674445
1823,48.394880353674445
1824,48.394880353674445
1825,48.394880353674445
1826,48.394880353674445
1827,48.394880353674445
1828,48.394880353674445
1829,48.394880353674445
1830,48.394880353674445
1831,48.394880353674445
1832,48.394880353674445
1833,48.394880353674445
1834,48.394880353674445
1835,48.394880353674445
1836,48.394880353674445
1837,48.394880353674445
1838,48.394880353674445
1839,48.394880353674445
1840,48.394880353674445
1841,48.394880353674445
1842,48.394880353674445
1843,48.394880353674445
1844,48.394880353674445
1845,48.394880353674445
1846,48.394880353674445
1847,48.394880353674445
1848,48.394880353674445
1849,48.394880353674445
1850,48.394880353674445
1851,48.394880353674445
1852,48.394880353674445
1853,48.394880353674445
1854,48.394880353674445
1855,48.394880353674445
1856,48.394880353674445
1857,48.394880353674445
1858,48.394880353674445
1859,48.394880353674445
1860,48.394880353674445
1861,48.394880353674445
1862,48.394880353674445
1863,48.394880353674445
1864,48.394880353674445
1865,48.394880353674445
1866,48.394880353674445
1867,48.394880353674445
1868,48.394880353674445
1869,48.394880353674445
1870,48.394880353674445
1871,48.394880353674445
1872,48.394880353674445
1873,48.394880353674445
1874,48.394880353674445
1875,48.394880353674445
1876,48.394880353674445
1877,48.394880353674445
1878,48.394880353674445
1879,48.394880353674445
1880,48.394880353674445
1881,48.394880353674445
1882,48.394880353674445
1883,48.394880353674445
1884,48.394880353674445
1885,48.394880353674445
1886,48.394880353674445
1887,48.394880353674445
1888,48.394880353674445
1889,48.394880353674445
1890,48.394880353674445
1891,48.394880353674445
1892,48.394880353674445
1893,48.394880353674445
1894,48.394880353674445
1895,48.394880353674445
1896,48.394880353674445
1897,48.394880353674445
1898,48.394880353674445
1899,48.394880353674445
1900,48.394880353674445
1901,48.394880353674445
1902,48.394880353674445
1903,48.394880353674445
1904,48.394880353674445
1905,48.394880353674445
1906,48.394880353674445
1907,48.394880353674445
1908,48.394880353674445
1909,48.394880353674445
1910,48.394880353674445
1911,48.394880353674445
1912,48.394880353674445
1913,48.394880353674445
1914,48.394880353674445
1915,48.394880353674445
1916,48.394880353674445
1917,48.394880353674445
1918,48.394880353674445
1919,48.394880353674445
1920,48.394880353674445
1921,48.394880353674445
1922,48.394880353674445
1923,48.394880353674445
1924,48.394880353674445
1925,48.394880353674445
1926,48.394880353674445
1927,48.394880353674445
1928,48.394880353674445
1929,48.394880353674445
1930,48.394880353674445
1931,48.394880353674445
1932,48.394880353674445
1933,48.394880353674445
1934,48.394880353674445
1935,48.394880353674445
1936,48.394880353674445
1937,48.394880353674445
1938,48.394880353674445
1939,48.394880353674445
1940,48.394880353674445
1941,48.394880353674445
1942,48.394880353674445
1943,48.394880353674445
1944,48.394880353674445
1945,48.394880353674445
1946,48.394880353674445
1947,48.394880353674445
1948,48.394880353674445
1949,48.394880353674445
1950,48.394880353674445
1951,48.394880353674445
1952,48.394880353674445
1953,48.394880353674445
1954,48.394880353674445
1955,48.394880353674445
1956,48.394880353674445
1957,48.394880353674445
1958,48.394880353674445
1959,48.394880353674445
1960,48.394880353674445
1961,48.394880353674445
1962,48.394880353674445
1963,48.394880353674445
1964,48.394880353674445
1965,48.394880353674445
1966,48.394880353674445
1967,48.394880353674445
1968,48.394880353674445
1969,48.394880353674445
1970,48.394880353674445
1971,48.394880353674445
1972,48.394880353674445
1973,48.394880353674445
1974,48.394880353674445
1975,48.394880353674445
1976,48.394880353674445
1977,48.394880353674445
1978,48.394880353674445
1979,48.394880353674445
1980,48.394880353674445
1981,48.394880353674445
1982,48.394880353674445
1983,48.394880353674445
1984,48.394880353674445
1985,48.394880353674445
1986,48.394880353674445
1987,48.394880353674445
1988,48.394880353674445
1989,48.394880353674445
1990,48.394880353674445
1991,48.394880353674445
1992,48.394880353674445
1993,48.394880353674445
1994,48.394880353674445
1995,48.394880353674445
1996,48.394880353674445
1997,48.394880353674445
1998,48.394880353674445
1999,48.394880353674445
2000,48.394880353674445
2001,48.394880353674445
2002,48.394880353674445
2003,48.394880353674445
2004,48.394880353674445
2005,48.394880353674445
2006,48.394880353674445
2007,48.394880353674445
2008,48.394880353674445
2009,48.394880353674445
2010,48.394880353674445
2011,48.394880353674445
2012,48.394880353674445
2013,48.394880353674445
2014,48.394880353674445
2015,48.394880353674445
2016,48.394880353674445
2017,48.394880353674445
2018,48.394880353674445
2019,48.394880353674445
2020,48.394880353674445
2021,48.394880353674445
2022,48.394880353674445
2023,48.394880353674445
2024,48.394880353674445
2025,48.394880353674445
2026,48.394880353674445
2027,48.394880353674445
2028,48.394880353674445
2029,48.394880353674445
2030,48.394880353674445
2031,48.394880353674445
2032,48.394880353674445
2033,48.394880353674445
2034,48.394880353674445
2035,48.394880353674445
2036,48.394880353674445
2037,48.394880353674445
2038,48.394880353674445
2039,48.394880353674445
2040,48.394880353674445
2041,48.394880353674445
2042,48.394880353674445
2043,48.394880353674445
2044,48.394880353674445
2045,48.394880353674445
2046,48.394880353674445
2047,48.394880353674445
2048,48.394880353674445
2049,48.394880353674445
2050,48.394880353674445
2051,48.394880353674445
2052,48.394880353674445
2053,48.394880353674445
2054,48.394880353674445
2055,48.394880353674445
2056,48.394880353674445
2057,48.394880353674445
2058,48.394880353674445
2059,48.394880353674445
2060,48.394880353674445
2061,48.394880353674445
2062,48.394880353674445
2063,48.394880353674445
2064,48.394880353674445
2065,48.394880353674445
2066,48.394880353674445
2067,48.394880353674445
2068,48.394880353674445
2069,48.394880353674445
2070,48.394880353674445
2071,48.394880353674445
2072,48.394880353674445
2073,48.394880353674445
2074,48.394880353674445
2075,48.394880353674445
2076,48.394880353674445
2077,48.394880353674445
2078,48.394880353674445
2079,48.394880353674445
2080,48.394880353674445
2081,48.394880353674445
2082,48.394880353674445
2083,48.394880353674445
2084,48.394880353674445
2085,48.394880353674445
2086,48.394880353674445
2087,48.394880353674445
2088,48.394880353674445
2089,48.394880353674445
2090,48.394880353674445
2091,48.394880353674445
2092,48.394880353674445
2093,48.394880353674445
2094,48.394880353674445
2095,48.394880353674445
2096,48.394880353674445
2097,48.394880353674445
2098,48.394880353674445
2099,48.394880353674445
2100,48.394880353674445
2101,48.394880353674445
2102,48.394880353674445
2103,48.394880353674445
2104,48.394880353674445
2105,48.394880353674445
2106,48.394880353674445
2107,48.394880353674445
2108,48.394880353674445
2109,48.394880353674445
2110,48.394880353674445
2111,48.394880353674445
2112,48.394880353674445
2113,48.394880353674445
2114,48.394880353674445
2115,48.394880353674445
2116,48.394880353674445
2117,48.394880353674445
2118,48.394880353674445
2119,48.394880353674445
2120,48.394880353674445
2121,48.394880353674445
2122,48.394880353674445
2123,48.394880353674445
2124,48.394880353674445
2125,48.394880353674445
2126,48.394880353674445
2127,48.394880353674445
2128,48.394880353674445
2129,48.394880353674445
2130,48.394880353674445
2131,48.394880353674445
2132,48.394880353674445
2133,48.394880353674445
2134,48.394880353674445
2135,48.394880353674445
2136,48.394880353674445
2137,48.394880353674445
2138,48.394880353674445
2139,44.068252449786996
2140,44.068252449786996
2141,44.068252449786996
2142,44.068252449786996
2143,44.068252449786996
2144,44.068252449786996
2145,44.068252449786996
2146,44.068252449786996
2147,44.068252449786996
2148,44.068252449786996
2149,44.068252449786996
2150,44.068252449786996
2151,44.068252449786996
2152,44.068252449786996
2153,44.068252449786996
2154,44.068252449786996
2155,44.068252449786996
2156,35.89226308262768
2157,35.89226308262768
2158,35.89226308262768
2159,35.89226308262768
2160,35.89226308262768
2161,35.89226308262768
2162,35.89226308262768
2163,35.89226308262768
2164,35.89226308262768
2165,35.89226308262768
2166,35.89226308262768
2167,35.89226308262768
2168,35.89226308262768
2169,35.89226308262768
2170,35.89226308262768
2171,35.89226308262768
2172,35.89226308262768
2173,35.89226308262768
2174,35.89226308262768
2175,35.89226308262768
2176,35.89226308262768
2177,35.89226308262768
2178,35.89226308262768
2179,35.89226308262768
2180,35.89226308262768
2181,35.89226308262768
2182,35.89226308262768
2183,35.89226308262768
2184,35.89226308262768
2185,35.89226308262768
2186,35.89226308262768
2187,35.89226308262768
2188,35.89226308262768
2189,35.89226308262768
2190,35.89226308262768
2191,35.89226308262768
2192,35.89226308262768
2193,35.89226308262768
2194,35.89226308262768
2195,35.89226308262768
2196,35.89226308262768
2197,35.89226308262768
2198,35.89226308262768
2199,35.89226308262768
2200,35.89226308262768
2201,35.89226308262768
2202,35.89226308262768
2203,35.89226308262768
2204,35.89226308262768
2205,35.89226308262768
2206,35.89226308262768
2207,35.89226308262768
2208,35.89226308262768
2209,35.89226308262768
2210,35.89226308262768
2211,35.89226308262768
2212,35.89226308262768
2213,35.89226308262768
2214,35.89226308262768
2215,35.89226308262768
2216,35.89226308262768
2217,35.89226308262768
2218,35.89226308262768
2219,35.89226308262768
2220,35.89226308262768
2221,35.89226308262768
2222,35.89226308262768
2223,35.89226308262768
2224,35.89226308262768
2225,35.89226308262768
2226,35.89226308262768
2227,35.89226308262768
2228,35.89226308262768
2229,35.89226308262768
2230,35.89226308262768
2231,35.89226308262768
2232,35.89226308262768
2233,35.89226308262768
2234,35.89226308262768
2235,35.89226308262768
2236,35.89226308262768
2237,35.89226308262768
2238,35.89226308262768
2239,35.89226308262768
2240,35.89226308262768
2241,35.89226308262768
2242,35.89226308262768
2243,35.89226308262768
2244,35.89226308262768
2245,35.89226308262768
2246,35.89226308262768
2247,35.89226308262768
2248,35.89226308262768
2249,35.89226308262768
2250,35.89226308262768
2251,35.89226308262768
2252,35.89226308262768
2253,35.89226308262768
2254,35.89226308262768
2255,35.89226308262768
2256,35.89226308262768
2257,35.89226308262768
2258,35.89226308262768
2259,35.89226308262768
2260,35.89226308262768
2261,35.89226308262768
2262,35.89226308262768
2263,35.89226308262768
2264,35.89226308262768
2265,35.89226308262768
2266,35.89226308262768
2267,35.89226308262768
2268,35.89226308262768
2269,35.89226308262768
2270,35.89226308262768
2271,35.89226308262768
2272,35.89226308262768
2273,35.89226308262768
2274,35.89226308262768
2275,35.89226308262768
2276,35.89226308262768
2277,35.89226308262768
2278,35.89226308262768
2279,35.89226308262768
2280,35.89226308262768
2281,35.89226308262768
2282,35.89226308262768
2283,35.89226308262768
2284,35.89226308262768
2285,35.89226308262768
2286,35.89226308262768
2287,35.89226308262768
2288,35.89226308262768
2289,35.89226308262768
2290,35.89226308262768
2291,35.89226308262768
2292,35.89226308262768
2293,35.89226308262768
2294,35.89226308262768
2295,35.89226308262768
2296,35.89226308262768
2297,35.89226308262768
2298,35.89226308262768
2299,35.89226308262768
2300,35.89226308262768
2301,35.89226308262768
2302,35.89226308262768
2303,21.600331288671317
2304,21.600331288671317
2305,21.600331288671317
2306,21.600331288671317
2307,21.600331288671317
2308,21.600331288671317
2309,21.600331288671317
2310,21.600331288671317
2311,21.600331288671317
2312,21.600331288671317
2313,21.600331288671317
2314,21.600331288671317
2315,21.600331288671317
2316,21.600331288671317
2317,21.600331288671317
2318,21.600331288671317
2319,21.600331288671317
2320,21.600331288671317
2321,21.600331288671317
2322,21.600331288671317
2323,21.600331288671317
2324,21.600331288671317
2325,21.600331288671317
2326,21.600331288671317
2327,21.600331288671317
2328,21.600331288671317
2329,21.600331288671317
2330,21.600331288671317
2331,21.600331288671317
2332,21.600331288671317
2333,21.600331288671317
2334,21.600331288671317
2335,21.600331288671317
2336,21.600331288671317
2337,21.600331288671317
2338,21.600331288671317
2339,21.600331288671317
2340,21.600331288671317
2341,21.600331288671317
2342,21.600331288671317
2343,21.600331288671317
2344,21.600331288671317
2345,21.600331288671317
2346,21.600331288671317
2347,21.600331288671317
2348,21.600331288671317
2349,21.600331288671317
2350,21.600331288671317
2351,21.600331288671317
2352,21.600331288671317
2353,21.600331288671317
2354,21.600331288671317
2355,21.600331288671317
2356,21.600331288671317
2357,21.600331288671317
2358,21.600331288671317
2359,21.600331288671317
2360,21.600331288671317
2361,21.600331288671317
2362,21.600331288671317
2363,21.600331288671317
2364,21.600331288671317
2365,21.600331288671317
2366,21.600331288671317
2367,21.600331288671317
2368,21.600331288671317
2369,21.600331288671317
2370,21.600331288671317
2371,21.600331288671317
2372,21.600331288671317
2373,21.600331288671317
2374,21.600331288671317
2375,21.600331288671317
2376,21.600331288671317
2377,21.600331288671317
2378,21.600331288671317
2379,21.600331288671317
2380,21.600331288671317
2381,21.600331288671317
2382,21.600331288671317
2383,21.600331288671317
2384,21.600331288671317
2385,21.600331288671317
2386,21.600331288671317
2387,21.600331288671317
2388,21.600331288671317
2389,21.600331288671317
2390,21.600331288671317
2391,21.600331288671317
2392,21.600331288671317
2393,21.600331288671317
2394,21.600331288671317
2395,21.600331288671317
2396,21.600331288671317
2397,16.70962359677495
2398,16.70962359677495
2399,16.70962359677495
2400,16.70962359677495
2401,16.70962359677495
2402,16.70962359677495
2403,16.70962359677495
2404,16.70962359677495
2405,16.70962359677495
2406,16.70962359677495
2407,16.70962359677495
2408,16.70962359677495
2409,16.70962359677495
2410,16.70962359677495
2411,16.70962359677495
2412,16.70962359677495
2413,16.70962359677495
2414,16.70962359677495
2415,16.70962359677495
2416,16.70962359677495
2417,16.70962359677495
2418,16.70962359677495
2419,16.70962359677495
2420,16.70962359677495
2421,16.70962359677495
2422,16.70962359677495
2423,16.70962359677495
2424,16.70962359677495
2425,16.70962359677495
2426,16.70962359677495
2427,16.70962359677495
2428,16.70962359677495
2429,16.70962359677495
2430,16.70962359677495
2431,16.70962359677495
2432,16.70962359677495
2433,16.70962359677495
2434,16.70962359677495
2435,16.70962359677495
2436,16.70962359677495
2437,16.70962359677495
2438,16.70962359677495
2439,16.70962359677495
2440,16.70962359677495
2441,16.70962359677495
2442,16.70962359677495
2443,16.70962359677495
2444,16.70962359677495
2445,16.70962359677495
2446,16.70962359677495
2447,16.70962359677495
2448,16.70962359677495
2449,16.70962359677495
2450,16.70962359677495
2451,16.70962359677495
2452,16.70962359677495
2453,16.70962359677495
2454,16.70962359677495
2455,16.70962359677495
2456,16.70962359677495
2457,16.70962359677495
2458,16.70962359677495
2459,16.70962359677495
2460,16.70962359677495
2461,16.70962359677495
2462,16.70962359677495
2463,16.70962359677495
2464,16.70962359677495
2465,16.70962359677495
2466,16.70962359677495
2467,16.70962359677495
2468,16.70962359677495
2469,16.70962359677495
2470,16.70962359677495
2471,16.70962359677495
2472,16.70962359677495
2473,16.70962359677495
2474,16.70962359677495
2475,16.70962359677495
2476,16.70962359677495
2477,15.488099742068378
2478,15.488099742068378
2479,15.488099742068378
2480,15.488099742068378
2481,15.488099742068378
2482,15.488099742068378
2483,15.488099742068378
2484,15.488099742068378
2485,15.488099742068378
2486,15.488099742068378
2487,15.488099742068378
2488,15.488099742068378
2489,15.488099742068378
2490,15.488099742068378
2491,15.488099742068378
2492,15.488099742068378
2493,15.488099742068378
2494,15.488099742068378
2495,15.488099742068378
2496,15.488099742068378
2497,15.488099742068378
2498,15.488099742068378
2499,15.488099742068378
2500,15.488099742068378
2501,15.488099742068378
2502,15.488099742068378
2503,15.488099742068378
2504,15.488099742068378
2505,15.488099742068378
2506,15.488099742068378
2507,15.488099742068378
2508,15.488099742068378
2509,15.488099742068378
2510,15.488099742068378
2511,15.488099742068378
2512,15.488099742068378
2513,15.488099742068378
2514,15.488099742068378
2515,15.488099742068378
2516,15.488099742068378
2517,15.488099742068378
2518,15.488099742068378
2519,15.488099742068378
2520,15.488099742068378
2521,15.488099742068378
2522,15.488099742068378
2523,15.488099742068378
2524,15.488099742068378
2525,15.488099742068378
2526,15.488099742068378
2527,15.488099742068378
2528,15.488099742068378
2529,15.488099742068378
2530,15.488099742068378
2531,15.488099742068378
2532,15.488099742068378
2533,15.488099742068378
2534,15.488099742068378
2535,15.488099742068378
2536,15.488099742068378
2537,15.488099742068378
2538,15.488099742068378
2539,15.488099742068378
2540,15.488099742068378
2541,15.488099742068378
2542,15.488099742068378
2543,15.488099742068378
2544,15.488099742068378
2545,15.488099742068378
2546,15.488099742068378
2547,15.488099742068378
2548,15.488099742068378
2549,15.488099742068378
2550,15.488099742068378
2551,15.488099742068378
2552,15.488099742068378
2553,15.488099742068378
2554,15.488099742068378
2555,15.488099742068378
2556,15.488099742068378
2557,15.488099742068378
2558,15.488099742068378
2559,15.488099742068378
2560,15.488099742068378
2561,15.488099742068378
2562,15.488099742068378
2563,15.488099742068378
2564,15.488099742068378
2565,15.488099742068378
2566,15.488099742068378
2567,15.488099742068378
2568,15.488099742068378
2569,15.488099742068378
2570,15.488099742068378
2571,15.488099742068378
2572,15.488099742068378
2573,15.488099742068378
2574,15.488099742068378
2575,15.488099742068378
2576,15.488099742068378
2577,15.488099742068378
2578,15.488099742068378
2579,15.488099742068378
2580,15.488099742068378
2581,15.488099742068378
2582,15.488099742068378
2583,15.488099742068378
2584,15.488099742068378
2585,15.488099742068378
2586,15.488099742068378
2587,15.488099742068378
2588,15.488099742068378
2589,15.488099742068378
2590,15.488099742068378
2591,15.488099742068378
2592,15.488099742068378
2593,15.488099742068378
2594,15.488099742068378
2595,15.488099742068378
2596,15.488099742068378
2597,15.488099742068378
2598,15.488099742068378
2599,15.488099742068378
2600,15.488099742068378
2601,15.488099742068378
2602,15.488099742068378
2603,15.488099742068378
2604,15.488099742068378
2605,15.488099742068378
2606,15.488099742068378
2607,15.488099742068378
2608,15.488099742068378
2609,15.488099742068378
2610,15.488099742068378
2611,15.488099742068378
2612,15.488099742068378
2613,15.488099742068378
2614,15.488099742068378
2615,15.488099742068378
2616,15.488099742068378
2617,15.488099742068378
2618,15.488099742068378
2619,15.488099742068378
2620,15.488099742068378
2621,15.488099742068378
2622,15.488099742068378
2623,15.488099742068378
2624,15.488099742068378
2625,8.890370850135788
2626,8.890370850135788
